image_id,query_index,method,success,expanded_nodes,off_reference_r0,routeconform_0.05_r0,off_reference_r1,routeconform_0.05_r1,off_reference_r2,routeconform_0.05_r2,off_reference_r3,routeconform_0.05_r3
23729020_15,665,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,666,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,666,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,667,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,667,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,668,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,668,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,669,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,669,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,670,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,670,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,671,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
23729020_15,671,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
23878540_15,672,Soft-probability A*,1,19830,0.02914110429447858,1,0.0,1,0.0,1,0.0,1
23878540_15,672,Topology+Risk A*,1,22101,0.015128593040847238,1,0.001512859304084735,1,0.0,1,0.0,1
23878540_15,673,Soft-probability A*,1,6859,0.0,1,0.0,1,0.0,1,0.0,1
23878540_15,673,Topology+Risk A*,1,8220,0.0,1,0.0,1,0.0,1,0.0,1
23878540_15,674,Soft-probability A*,1,8214,0.0,1,0.0,1,0.0,1,0.0,1
23878540_15,674,Topology+Risk A*,1,8883,0.0,1,0.0,1,0.0,1,0.0,1
23878540_15,675,Soft-probability A*,1,23876,0.013215859030836996,1,0.001468428781204123,1,0.0,1,0.0,1
23878540_15,675,Topology+Risk A*,1,27734,0.002915451895043719,1,0.0,1,0.0,1,0.0,1
23878540_15,676,Soft-probability A*,1,23692,0.0071428571428571175,1,0.0017857142857142794,1,0.0,1,0.0,1
23878540_15,676,Topology+Risk A*,1,23847,0.001779359430605032,1,0.0,1,0.0,1,0.0,1
23878540_15,677,Soft-probability A*,1,8231,0.0383561643835616,1,0.019178082191780854,1,0.008219178082191747,1,0.002739726027397249,1
23878540_15,677,Topology+Risk A*,1,9687,0.016348773841961872,1,0.008174386920980936,1,0.0027247956403270157,1,0.0,1
23878540_15,678,Soft-probability A*,1,18575,0.02941176470588236,1,0.009803921568627416,1,0.001225490196078427,1,0.0,1
23878540_15,678,Topology+Risk A*,1,29636,0.012135922330097082,1,0.0024271844660194164,1,0.0,1,0.0,1
23878540_15,679,Soft-probability A*,1,44888,0.01377410468319562,1,0.003443526170798905,1,0.0006887052341597588,1,0.0,1
23878540_15,679,Topology+Risk A*,1,75046,0.005479452054794498,1,0.00136986301369868,1,0.0,1,0.0,1
23878540_15,680,Soft-probability A*,1,37419,0.03908554572271383,1,0.005162241887905594,1,0.0022123893805309214,1,0.0007374631268436405,1
23878540_15,680,Topology+Risk A*,1,41632,0.011687363038714427,1,0.0029218407596786067,1,0.0007304601899196239,1,0.0,1
23878540_15,681,Soft-probability A*,1,26880,0.0032867707477403085,1,0.0,1,0.0,1,0.0,1
23878540_15,681,Topology+Risk A*,1,44689,0.0,1,0.0,1,0.0,1,0.0,1
23878540_15,682,Soft-probability A*,1,38681,0.005502063273727598,1,0.0027510316368638543,1,0.0006877579092159358,1,0.0,1
23878540_15,682,Topology+Risk A*,1,47070,0.0034199726402188713,1,0.001367989056087593,1,0.0,1,0.0,1
23878540_15,683,Soft-probability A*,1,42492,0.038176033934252396,1,0.0042417815482502785,1,0.0010604453870625141,1,0.0,1
23878540_15,683,Topology+Risk A*,1,48990,0.00524109014675056,1,0.002096436058700246,1,0.0,1,0.0,1
23878540_15,684,Soft-probability A*,1,55272,0.03125,1,0.0035714285714285587,1,0.0008928571428571397,1,0.0,1
23878540_15,684,Topology+Risk A*,1,59439,0.004424778761061954,1,0.001769911504424737,1,0.0,1,0.0,1
23878540_15,685,Soft-probability A*,1,93026,0.03371462974111983,1,0.009030704394942801,1,0.0006020469596628164,1,0.0,1
23878540_15,685,Topology+Risk A*,1,101294,0.010155316606929476,1,0.0011947431302270495,1,0.0,1,0.0,1
23878540_15,686,Soft-probability A*,1,98951,0.03239740820734338,1,0.008639308855291628,1,0.0005399568034557545,1,0.0,1
23878540_15,686,Topology+Risk A*,1,100819,0.010171306209850073,1,0.0010706638115631772,1,0.0,1,0.0,1
23878540_15,687,Soft-probability A*,1,85555,0.028185554903112142,1,0.0023487962419259656,1,0.0005871990604815469,1,0.0,1
23878540_15,687,Topology+Risk A*,1,105399,0.011702750146284413,1,0.001170275014628408,1,0.0,1,0.0,1
23878540_15,688,Soft-probability A*,1,97422,0.03351648351648351,1,0.00879120879120876,1,0.0005494505494505475,1,0.0,1
23878540_15,688,Topology+Risk A*,1,98085,0.009803921568627416,1,0.0010893246187363426,1,0.0,1,0.0,1
23878540_15,689,Soft-probability A*,1,100470,0.0330773774365033,1,0.008860011813349056,1,0.0005906674542233148,1,0.0,1
23878540_15,689,Topology+Risk A*,1,107635,0.00995899238429998,1,0.0011716461628588082,1,0.0,1,0.0,1
23878540_15,690,Soft-probability A*,1,84715,0.032691185055458205,1,0.008756567425569184,1,0.0005837711617046049,1,0.0,1
23878540_15,690,Topology+Risk A*,1,92138,0.009843659525188175,1,0.0011580775911985697,1,0.0,1,0.0,1
23878540_15,691,Soft-probability A*,1,97389,0.0319817247287264,1,0.008566533409480326,1,0.0005711022272987254,1,0.0,1
23878540_15,691,Topology+Risk A*,1,104181,0.009620826259196358,1,0.0011318619128466434,1,0.0,1,0.0,1
24029035_15,692,Soft-probability A*,1,1655,0.0,1,0.0,1,0.0,1,0.0,1
24029035_15,692,Topology+Risk A*,1,1701,0.0,1,0.0,1,0.0,1,0.0,1
24029035_15,693,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,693,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,694,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,694,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,695,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,695,Topology+Risk A*,1,37757,0.4003091190108191,0,0.15455950540958274,0,0.037094281298299836,1,0.02782071097372485,1
24029035_15,696,Soft-probability A*,1,2665,0.0,1,0.0,1,0.0,1,0.0,1
24029035_15,696,Topology+Risk A*,1,2696,0.0,1,0.0,1,0.0,1,0.0,1
24029035_15,697,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,697,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,698,Soft-probability A*,1,47002,0.3132803632236095,0,0.09534619750283768,0,0.011350737797956922,1,0.0,1
24029035_15,698,Topology+Risk A*,1,59729,0.052744886975242156,0,0.026910656620021567,1,0.0226049515608181,1,0.01829924650161463,1
24029035_15,699,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,699,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,700,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,700,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,701,Soft-probability A*,1,42930,0.2773109243697479,0,0.08718487394957986,0,0.010504201680672232,1,0.0,1
24029035_15,701,Topology+Risk A*,1,67651,0.25130890052356025,0,0.08586387434554976,0,0.007329842931937169,1,0.0020942408376963817,1
24029035_15,702,Soft-probability A*,1,48570,0.27738693467336684,0,0.08442211055276383,0,0.01005025125628145,1,0.0,1
24029035_15,702,Topology+Risk A*,1,63205,0.0460210930009588,1,0.023969319271332723,1,0.020134228187919434,1,0.016299137104506256,1
24029035_15,703,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,703,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,704,Soft-probability A*,1,119552,0.1872953503601834,0,0.05566470203012441,0,0.006548788474132317,1,0.0,1
24029035_15,704,Topology+Risk A*,1,125160,0.034810126582278444,1,0.015822784810126556,1,0.013291139240506289,1,0.010759493670886022,1
24029035_15,705,Soft-probability A*,1,120119,0.16897173782321107,0,0.05051112447384243,0,0.006013229104028905,1,0.0,1
24029035_15,705,Topology+Risk A*,1,123687,0.031523642732048995,1,0.014594279042615343,1,0.012259194395796813,1,0.009924109748978394,1
24029035_15,706,Soft-probability A*,1,100140,0.08701215611004476,0,0.016634676903390933,1,0.001279590531030106,1,0.0,1
24029035_15,706,Topology+Risk A*,1,109901,0.08030592734225617,0,0.018483110261312885,1,0.0,1,0.0,1
24029035_15,707,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,707,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,708,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,708,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,709,Soft-probability A*,1,121425,0.21364452423698388,0,0.059844404548174746,0,0.010173548773189656,1,0.0005984440454817053,1
24029035_15,709,Topology+Risk A*,1,124420,0.05578152237071465,0,0.015107495642068591,1,0.01220220801859384,1,0.00987797791981404,1
24029035_15,710,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,710,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24029035_15,711,Soft-probability A*,1,109700,0.22072348252605767,0,0.06131207847946041,0,0.010423053341508282,1,0.0006131207847945852,1
24029035_15,711,Topology+Risk A*,1,117475,0.05892857142857144,0,0.015476190476190421,1,0.012499999999999956,1,0.010119047619047583,1
24478825_15,712,Soft-probability A*,1,13974,0.05701754385964908,0,0.01754385964912286,1,0.0,1,0.0,1
24478825_15,712,Topology+Risk A*,1,15226,0.04148471615720528,1,0.02183406113537123,1,0.0,1,0.0,1
24478825_15,713,Soft-probability A*,1,5143,0.05472636815920395,0,0.0,1,0.0,1,0.0,1
24478825_15,713,Topology+Risk A*,1,6289,0.3448275862068966,0,0.0788177339901478,0,0.009852216748768461,1,0.0,1
24478825_15,714,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478825_15,714,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478825_15,715,Soft-probability A*,1,15130,0.01598173515981738,1,0.011415525114155223,1,0.006849315068493178,1,0.0022831050228310223,1
24478825_15,715,Topology+Risk A*,1,34537,0.03104212860310418,1,0.0022172949002217113,1,0.0,1,0.0,1
24478825_15,716,Soft-probability A*,1,53407,0.03415300546448086,1,0.0,1,0.0,1,0.0,1
24478825_15,716,Topology+Risk A*,1,51378,0.013477088948787075,1,0.0,1,0.0,1,0.0,1
24478825_15,717,Soft-probability A*,1,133562,0.04143646408839774,1,0.009208103130755041,1,0.0,1,0.0,1
24478825_15,717,Topology+Risk A*,1,129515,0.06751824817518248,0,0.00821167883211682,1,0.0,1,0.0,1
24478825_15,718,Soft-probability A*,1,89481,0.10791871058163982,0,0.02452697967764539,1,0.0007007708479327412,1,0.0,1
24478825_15,718,Topology+Risk A*,1,117046,0.11335187760778864,0,0.02016689847009734,1,0.0,1,0.0,1
24478825_15,719,Soft-probability A*,1,178160,0.01613987895090785,1,0.00470746469401484,1,0.0,1,0.0,1
24478825_15,719,Topology+Risk A*,1,198152,0.0060240963855421326,1,0.0,1,0.0,1,0.0,1
24478825_15,720,Soft-probability A*,1,66331,0.047388781431334626,1,0.039651837524178,1,0.03771760154738879,1,0.01644100580270791,1
24478825_15,720,Topology+Risk A*,1,88403,0.0855769230769231,0,0.005769230769230749,1,0.0028846153846153744,1,0.0,1
24478825_15,721,Soft-probability A*,1,55210,0.042313117066290595,1,0.01128349788434413,1,0.0,1,0.0,1
24478825_15,721,Topology+Risk A*,1,61663,0.009845288326300938,1,0.0,1,0.0,1,0.0,1
24478825_15,722,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478825_15,722,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478825_15,723,Soft-probability A*,1,163470,0.047700170357751315,1,0.029528676888131766,1,0.022146507666098825,1,0.009653605905735385,1
24478825_15,723,Topology+Risk A*,1,189628,0.02716468590831922,1,0.00339558573853993,1,0.001697792869269965,1,0.0,1
24478825_15,724,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478825_15,724,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478825_15,725,Soft-probability A*,1,60157,0.01963350785340312,1,0.003926701570680646,1,0.0,1,0.0,1
24478825_15,725,Topology+Risk A*,1,110524,0.01236979166666663,1,0.0,1,0.0,1,0.0,1
24478825_15,726,Soft-probability A*,1,93645,0.020000000000000018,1,0.00484848484848488,1,0.0,1,0.0,1
24478825_15,726,Topology+Risk A*,1,127142,0.011452682338758291,1,0.0006027727546714656,1,0.0,1,0.0,1
24478825_15,727,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478825_15,727,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478825_15,728,Soft-probability A*,1,172283,0.04087048832271767,1,0.0037154989384289294,1,0.0,1,0.0,1
24478825_15,728,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
24478825_15,729,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
24478825_15,729,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
24478825_15,730,Soft-probability A*,1,92865,0.01728247914183556,1,0.004171632896305177,1,0.0,1,0.0,1
24478825_15,730,Topology+Risk A*,1,125360,0.008896797153024938,1,0.0,1,0.0,1,0.0,1
24478825_15,731,Soft-probability A*,1,115339,0.04357298474945537,1,0.01851851851851849,1,0.0,1,0.0,1
24478825_15,731,Topology+Risk A*,1,177250,0.018959913326110467,1,0.0048754062838569645,1,0.0,1,0.0,1
24478855_15,732,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,732,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,733,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,733,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,734,Soft-probability A*,1,37899,0.01856435643564358,1,0.012376237623762387,1,0.004950495049504955,1,0.0,1
24478855_15,734,Topology+Risk A*,1,44895,0.019728729963008673,1,0.007398273736128225,1,0.0012330456226880004,1,0.0,1
24478855_15,735,Soft-probability A*,1,1723,0.0,1,0.0,1,0.0,1,0.0,1
24478855_15,735,Topology+Risk A*,1,4553,0.0,1,0.0,1,0.0,1,0.0,1
24478855_15,736,Soft-probability A*,1,27578,0.08041504539559019,0,0.027237354085603127,1,0.0012970168612191912,1,0.0,1
24478855_15,736,Topology+Risk A*,1,41514,0.019329896907216537,1,0.0012886597938144284,1,0.0,1,0.0,1
24478855_15,737,Soft-probability A*,1,9743,0.1914285714285714,0,0.12,0,0.07428571428571429,0,0.02857142857142858,1
24478855_15,737,Topology+Risk A*,1,12079,0.02824858757062143,1,0.01412429378531077,1,0.0,1,0.0,1
24478855_15,738,Soft-probability A*,1,97503,0.043915827996340306,1,0.017383348581884728,1,0.0018298261665141702,1,0.0,1
24478855_15,738,Topology+Risk A*,1,106710,0.013673655423883324,1,0.0027347310847766204,1,0.0,1,0.0,1
24478855_15,739,Soft-probability A*,1,102028,0.013100436681222738,1,0.0012476606363068798,1,0.0,1,0.0,1
24478855_15,739,Topology+Risk A*,1,127894,0.0024875621890547706,1,0.0,1,0.0,1,0.0,1
24478855_15,740,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,740,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,741,Soft-probability A*,1,110459,0.0748185371300949,0,0.021217197096594087,1,0.0005583472920156485,1,0.0,1
24478855_15,741,Topology+Risk A*,1,129889,0.03100775193798455,1,0.0016611295681062677,1,0.0,1,0.0,1
24478855_15,742,Soft-probability A*,1,28445,0.03125,1,0.0012019230769231282,1,0.0,1,0.0,1
24478855_15,742,Topology+Risk A*,1,62027,0.010701545778834753,1,0.0,1,0.0,1,0.0,1
24478855_15,743,Soft-probability A*,1,66132,0.013545816733067761,1,0.0007968127490040056,1,0.0,1,0.0,1
24478855_15,743,Topology+Risk A*,1,88532,0.003971405877680745,1,0.0,1,0.0,1,0.0,1
24478855_15,744,Soft-probability A*,1,162785,0.04376108811354229,1,0.010053222945002993,1,0.0017740981667652145,1,0.0,1
24478855_15,744,Topology+Risk A*,1,162279,0.0052631578947368585,1,0.0,1,0.0,1,0.0,1
24478855_15,745,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,745,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,746,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,746,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,747,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
24478855_15,747,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
24478855_15,748,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,748,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,749,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,749,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24478855_15,750,Soft-probability A*,1,125881,0.036894273127753285,1,0.010462555066079293,1,0.0,1,0.0,1
24478855_15,750,Topology+Risk A*,1,153414,0.006571741511500528,1,0.0005476451259583959,1,0.0,1,0.0,1
24478855_15,751,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
24478855_15,751,Topology+Risk A*,0,200001,nan,0,nan,0,nan,0,nan,0
24479170_15,752,Soft-probability A*,1,22088,0.032734952481520585,1,0.015839493136219684,1,0.0031678986272439813,1,0.0,1
24479170_15,752,Topology+Risk A*,1,33074,0.014705882352941124,1,0.006302521008403339,1,0.0,1,0.0,1
24479170_15,753,Soft-probability A*,1,66015,0.10654936461388076,0,0.030303030303030276,1,0.0,1,0.0,1
24479170_15,753,Topology+Risk A*,1,74687,0.01553398058252431,1,0.0,1,0.0,1,0.0,1
24479170_15,754,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24479170_15,754,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24479170_15,755,Soft-probability A*,1,11351,0.019565217391304346,1,0.0021739130434782483,1,0.0,1,0.0,1
24479170_15,755,Topology+Risk A*,1,15293,0.008639308855291628,1,0.0,1,0.0,1,0.0,1
24479170_15,756,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24479170_15,756,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24479170_15,757,Soft-probability A*,1,12746,0.030674846625766916,1,0.004601226993865004,1,0.0,1,0.0,1
24479170_15,757,Topology+Risk A*,1,16123,0.010687022900763399,1,0.003053435114503844,1,0.0,1,0.0,1
24479170_15,758,Soft-probability A*,1,176743,0.016595289079229136,1,0.0005353319057815886,1,0.0,1,0.0,1
24479170_15,758,Topology+Risk A*,1,198361,0.002119766825649183,1,0.0,1,0.0,1,0.0,1
24479170_15,759,Soft-probability A*,1,56219,0.0013802622498274575,1,0.0,1,0.0,1,0.0,1
24479170_15,759,Topology+Risk A*,1,115434,0.0006868131868131844,1,0.0,1,0.0,1,0.0,1
24479170_15,760,Soft-probability A*,1,85265,0.006883604505632079,1,0.0006257822277847547,1,0.0,1,0.0,1
24479170_15,760,Topology+Risk A*,1,93510,0.0049720323182100845,1,0.0,1,0.0,1,0.0,1
24479170_15,761,Soft-probability A*,1,38882,0.03915662650602414,1,0.011044176706827336,1,0.002008032128514081,1,0.0,1
24479170_15,761,Topology+Risk A*,1,58764,0.014970059880239472,1,0.0,1,0.0,1,0.0,1
24479170_15,762,Soft-probability A*,1,54127,0.017470881863560717,1,0.0033277870216306127,1,0.0,1,0.0,1
24479170_15,762,Topology+Risk A*,1,66199,0.011560693641618491,1,0.003303055326176696,1,0.0,1,0.0,1
24479170_15,763,Soft-probability A*,1,34462,0.03874092009685226,1,0.01210653753026636,1,0.002421307506053294,1,0.0,1
24479170_15,763,Topology+Risk A*,1,48147,0.015662650602409678,1,0.0,1,0.0,1,0.0,1
24479170_15,764,Soft-probability A*,1,62146,0.0,1,0.0,1,0.0,1,0.0,1
24479170_15,764,Topology+Risk A*,1,102198,0.0006273525721455231,1,0.0,1,0.0,1,0.0,1
24479170_15,765,Soft-probability A*,1,128589,0.029779630732578943,1,0.0029779630732579276,1,0.0,1,0.0,1
24479170_15,765,Topology+Risk A*,1,195686,0.011834319526627168,1,0.0,1,0.0,1,0.0,1
24479170_15,766,Soft-probability A*,1,72040,0.0,1,0.0,1,0.0,1,0.0,1
24479170_15,766,Topology+Risk A*,1,128546,0.0006123698714023407,1,0.0,1,0.0,1,0.0,1
24479170_15,767,Soft-probability A*,1,57681,0.0023446658851113966,1,0.0,1,0.0,1,0.0,1
24479170_15,767,Topology+Risk A*,1,100714,0.0011648223645893685,1,0.0,1,0.0,1,0.0,1
24479170_15,768,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24479170_15,768,Topology+Risk A*,1,130371,0.0016797312430011369,1,0.0,1,0.0,1,0.0,1
24479170_15,769,Soft-probability A*,1,138145,0.032047800108636615,1,0.00543183052688756,1,0.0005431830526887449,1,0.0,1
24479170_15,769,Topology+Risk A*,1,185913,0.010781671159029615,1,0.0005390835579515141,1,0.0,1,0.0,1
24479170_15,770,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24479170_15,770,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24479170_15,771,Soft-probability A*,1,121192,0.021787709497206653,1,0.0027932960893854997,1,0.0,1,0.0,1
24479170_15,771,Topology+Risk A*,1,158953,0.008908685968819552,1,0.0,1,0.0,1,0.0,1
24479215_15,772,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24479215_15,772,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24479215_15,773,Soft-probability A*,1,15840,0.06648936170212771,0,0.015957446808510634,1,0.005319148936170248,1,0.0,1
24479215_15,773,Topology+Risk A*,1,17647,0.08179419525065967,0,0.0158311345646438,1,0.0026385224274406704,1,0.0,1
24479215_15,774,Soft-probability A*,1,4587,0.14857142857142858,0,0.02857142857142858,1,0.017142857142857126,1,0.0,1
24479215_15,774,Topology+Risk A*,1,4984,0.202247191011236,0,0.0337078651685393,1,0.005617977528089901,1,0.0,1
24479215_15,775,Soft-probability A*,1,95472,0.11038353601496731,0,0.07109448082319925,0,0.06173994387277826,0,0.05238540692235738,0
24479215_15,775,Topology+Risk A*,1,107792,0.08155699721964782,0,0.06116774791473589,0,0.05468025949953659,0,0.050973123262279874,0
24479215_15,776,Soft-probability A*,1,34727,0.012598425196850394,1,0.0,1,0.0,1,0.0,1
24479215_15,776,Topology+Risk A*,1,40810,0.0046948356807511304,1,0.0,1,0.0,1,0.0,1
24479215_15,777,Soft-probability A*,1,40313,0.07058823529411762,0,0.016176470588235348,1,0.002941176470588225,1,0.0,1
24479215_15,777,Topology+Risk A*,1,45951,0.0613138686131387,0,0.008759124087591275,1,0.0014598540145985828,1,0.0,1
24479215_15,778,Soft-probability A*,1,138639,0.05084745762711862,0,0.011734028683181186,1,0.003911342894393766,1,0.0,1
24479215_15,778,Topology+Risk A*,1,132745,0.04255319148936165,1,0.007736943907156624,1,0.0019342359767892114,1,0.0,1
24479215_15,779,Soft-probability A*,1,77150,0.03801169590643272,1,0.00877192982456143,1,0.003898635477582846,1,0.0,1
24479215_15,779,Topology+Risk A*,1,89918,0.01844660194174752,1,0.001941747572815511,1,0.0,1,0.0,1
24479215_15,780,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24479215_15,780,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24479215_15,781,Soft-probability A*,1,27150,0.057647058823529385,0,0.020000000000000018,1,0.010588235294117676,1,0.00588235294117645,1
24479215_15,781,Topology+Risk A*,1,50472,0.054970760233918115,0,0.012865497076023358,1,0.007017543859649145,1,0.0011695906432748204,1
24479215_15,782,Soft-probability A*,1,78604,0.14676889375684554,0,0.08981380065717415,0,0.07447973713033951,0,0.06133625410733845,0
24479215_15,782,Topology+Risk A*,1,92911,0.13015184381778744,0,0.08026030368763559,0,0.06507592190889366,0,0.05965292841648595,0
24479215_15,783,Soft-probability A*,1,28290,0.05907172995780585,0,0.02848101265822789,1,0.014767932489451518,1,0.002109704641350185,1
24479215_15,783,Topology+Risk A*,1,32436,0.051148225469728636,0,0.03131524008350728,1,0.01565762004175364,1,0.0031315240083507057,1
24479215_15,784,Soft-probability A*,1,81917,0.026523297491039433,1,0.01003584229390686,1,0.0021505376344086446,1,0.0,1
24479215_15,784,Topology+Risk A*,1,94628,0.013532763532763559,1,0.0035612535612535856,1,0.0,1,0.0,1
24479215_15,785,Soft-probability A*,1,47311,0.07463768115942027,0,0.025362318840579712,1,0.013043478260869601,1,0.0014492753623188692,1
24479215_15,785,Topology+Risk A*,1,70563,0.06777217015140591,0,0.023071377072819033,1,0.010814708002883977,1,0.00216294160057684,1
24479215_15,786,Soft-probability A*,1,84778,0.021220159151193685,1,0.008620689655172376,1,0.0019893899204244114,1,0.0,1
24479215_15,786,Topology+Risk A*,1,99362,0.00856954515491104,1,0.003295978905734964,1,0.0,1,0.0,1
24479215_15,787,Soft-probability A*,1,65327,0.08345021037868161,0,0.03015427769985979,1,0.012622720897615736,1,0.0014025245441795509,1
24479215_15,787,Topology+Risk A*,1,127323,0.07122905027932958,0,0.022346368715083775,1,0.010474860335195513,1,0.0020949720670391248,1
24479215_15,788,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24479215_15,788,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24479215_15,789,Soft-probability A*,1,98643,0.03260869565217395,1,0.0066425120772947155,1,0.0,1,0.0,1
24479215_15,789,Topology+Risk A*,1,103476,0.02923627684964203,1,0.00835322195704058,1,0.0,1,0.0,1
24479215_15,790,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
24479215_15,790,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
24479215_15,791,Soft-probability A*,0,200001,nan,0,nan,0,nan,0,nan,0
24479215_15,791,Topology+Risk A*,1,189096,0.21897121283624355,0,0.14771118452100052,0,0.0,1,0.0,1
24628885_15,792,Soft-probability A*,1,30403,0.07916666666666672,0,0.023611111111111138,1,0.004166666666666652,1,0.0,1
24628885_15,792,Topology+Risk A*,1,43742,0.02063273727647863,1,0.008253094910591452,1,0.0013755158184318717,1,0.0,1
24628885_15,793,Soft-probability A*,1,20813,0.030495552731893305,1,0.01270648030495558,1,0.0,1,0.0,1
24628885_15,793,Topology+Risk A*,1,25940,0.0075949367088608,1,0.0025316455696202667,1,0.0,1,0.0,1
24628885_15,794,Soft-probability A*,1,29961,0.06357388316151202,0,0.030927835051546393,1,0.0068728522336769515,1,0.0,1
24628885_15,794,Topology+Risk A*,1,36218,0.025380710659898442,1,0.010152284263959421,1,0.0,1,0.0,1
24628885_15,795,Soft-probability A*,1,20450,0.0015313935681470214,1,0.0,1,0.0,1,0.0,1
24628885_15,795,Topology+Risk A*,1,38744,0.00455927051671734,1,0.0,1,0.0,1,0.0,1
