image_id,bridge_index,reference_supported,curve_nodes,euclidean_gap,mean_q,min_q,total_cost,confidence_cost,length_cost,direction_cost,width_cost,connectivity_gain,used_by_successful_paths,used_by_any_path
26278720_15,1,0,7,4.47213595499958,0.3828396201133728,0.3552511930465698,1.077093884414789,0.9373977780342102,0.044721359549995794,1.0949747468305833,0.0,-1.0,0,0
26278720_15,2,1,9,5.830951894845301,0.4026991691854265,0.35923951864242554,-0.016707464099454006,0.9192439913749695,0.058309518948453,0.005739025577123524,0.0,-1.0,0,0
26278720_15,3,0,15,11.661903789690601,0.31639035741488136,0.284563809633255,0.36975071633301937,1.1669493913650513,0.116619037896906,0.0861822870710619,0.0,-1.0,0,0
26278720_15,4,1,19,12.806248474865697,0.19457647674962095,0.1269579529762268,0.8309372763004115,1.6274687051773071,0.12806248474865697,0.022619681874405217,0.05278640450004206,-1.0,0,0
26278720_15,5,1,27,18.439088914585774,0.23405113540313863,0.18272638320922852,0.7444890116953027,1.4462778568267822,0.18439088914585774,0.00910497324371029,0.10471529247895259,-1.0,0,0
26278720_15,6,1,22,22.135943621178654,0.12232885306531732,0.041149646043777466,1.6450983948685214,2.361095666885376,0.22135943621178658,0.009856887271316728,0.05278640450004208,-1.0,0,0
26278720_15,7,0,27,22.80350850198276,0.13743737229594477,0.07290114462375641,1.6481279869748562,2.064805269241333,0.22803508501982758,0.013401515722114732,0.34188611699158106,-1.0,0,0
26278720_15,8,1,26,23.194827009486403,0.13125144804899508,0.09206625819206238,1.6094183997481784,2.1394388675689697,0.23194827009486402,0.009194334357664813,0.22883692772667977,-1.0,0,0
26278720_15,9,0,38,33.12099032335839,0.19399085170344302,0.050346098840236664,1.6931161255776064,1.8070073127746582,0.3312099032335839,0.41545403711576334,0.1394448724536011,-1.0,0,0
26428735_15,0,1,4,3.1622776601683795,0.3222428783774376,0.29551684856414795,1.3489841281187611,1.1266566514968872,0.0316227766016838,1.19070470002019,0.0,-1.0,0,0
26428735_15,1,0,11,7.615773105863909,0.3629822785204107,0.3179197609424591,0.21989876045167622,0.9974369406700134,0.07615773105863909,0.029786583146709122,0.11651750557631477,-1.0,0,0
26428735_15,2,1,11,7.810249675906654,0.23220129175619644,0.17553609609603882,0.6002047781430806,1.4238719940185547,0.07810249675906655,0.01054084992722537,0.08768943743823394,-1.0,0,0
26428735_15,3,0,11,7.810249675906654,0.19493001699447632,0.17823508381843567,0.8088500976042936,1.6236698627471924,0.07810249675906655,0.002362445619082054,0.10471529247895259,-1.0,0,0
26428735_15,4,0,9,8.0,0.380392634206348,0.3553049564361572,0.41450349892769744,0.9711743593215942,0.08,0.16332913960610307,0.2,-1.0,0,0
26428735_15,5,0,10,8.06225774829855,0.2893311113119125,0.26402169466018677,0.3163084155139624,1.2304916381835938,0.08062257748298549,0.005194199847383174,0.0,-1.0,0,0
26428735_15,6,1,10,9.055385138137417,0.2741090402007103,0.21134433150291443,0.7088368975404025,1.4374909400939941,0.09055385138137417,0.034345496658307995,0.1464466094067262,-1.0,0,0
26428735_15,7,0,14,9.848857801796104,0.19102856623274939,0.1032816469669342,1.1251409537153183,1.7940173149108887,0.09848857801796104,0.08618845137974274,0.14644660940672627,-1.0,0,0
26428735_15,8,0,11,10.198039027185569,0.10542344776066867,0.03693670034408569,1.8612003454276915,2.581691265106201,0.10198039027185571,0.05252869004963456,0.125,-1.0,0,0
26428735_15,9,0,11,10.198039027185569,0.3321830156174573,0.22760902345180511,0.4006749913860861,1.1066920757293701,0.10198039027185571,0.08423479566122843,0.1077677297236319,-1.0,0,0
26428735_15,10,0,14,10.63014581273465,0.2992673186319215,0.1937893182039261,0.541152395050708,1.1403915882110596,0.1063014581273465,0.29445934871230206,0.0,-1.0,0,0
26428735_15,11,0,15,10.770329614269007,0.23904594381650288,0.1841311752796173,0.6240652112472236,1.4508166313171387,0.10770329614269009,0.012758879287352864,0.05278640450004208,-1.0,0,0
26428735_15,12,0,20,16.278820596099706,0.3038200378417969,0.25565630197525024,0.6613219246914084,1.2089323997497559,0.16278820596099705,0.013208116730634323,0.27639320225002106,-1.0,0,0
26428735_15,13,0,20,17.11724276862369,0.30970587134361266,0.24263417720794678,0.5177189147453392,1.1840165853500366,0.1711724276862369,0.057814609230113057,0.10471529247895259,-1.0,0,0
26428735_15,14,0,22,18.24828759089466,0.31767218153585086,0.20198296010494232,0.45553042491564977,1.2124603986740112,0.18248287590894655,0.03492879935794885,0.02565835097474313,-1.0,0,0
26428735_15,15,0,23,19.6468827043885,0.1672493323035862,0.11464980244636536,1.1465121890482388,1.8218210935592651,0.196468827043885,0.0009002646950538873,0.12732200375003502,-1.0,0,0
26428735_15,16,0,27,23.53720459187964,0.2775407328649803,0.217196524143219,0.7702955140744208,1.28944993019104,0.2353720459187964,0.02282363607719906,0.22264990188738543,-1.0,0,0
26428735_15,17,0,35,33.52610922848042,0.21698959938117435,0.1242276132106781,1.5186623142392408,1.6380035877227783,0.3352610922848042,0.21206430089832484,0.3333333333333333,-1.0,0,0
26578720_15,0,1,6,3.605551275463989,0.3297714094320933,0.3011535406112671,0.3053735495817771,1.1194647550582886,0.0360555127546399,0.14985328176884866,0.0,-1.0,0,0
26578720_15,1,0,6,5.0,0.3517642766237259,0.3063565790653229,1.7670004102770744,1.0283645391464233,0.05,1.688635871130651,0.0,-1.0,0,0
26578720_15,2,1,8,5.385164807134504,0.32424935325980186,0.2722663879394531,0.27586059457958667,1.1050525903701782,0.05385164807134504,0.11695635613806343,0.0,-1.0,0,0
26578720_15,3,1,10,6.4031242374328485,0.35407302975654603,0.31323859095573425,0.25894014131742193,1.0179166793823242,0.06403124237432849,0.148396740351801,0.028595479208968284,-1.0,0,0
26578720_15,4,0,10,8.06225774829855,0.34615092277526854,0.3177071809768677,0.2283702805030976,1.0941267013549805,0.08062257748298549,0.05362100166513167,0.0,-1.0,0,0
26578720_15,5,1,10,8.06225774829855,0.29847136586904527,0.237018421292305,0.43415393190010976,1.2206236124038696,0.08062257748298549,0.13290774201325484,0.0,-1.0,0,0
26578720_15,6,0,13,8.602325267042627,0.3997919582403623,0.33335191011428833,0.084963197486424,0.9222602844238281,0.08602325267042626,0.015208670045684047,0.061470990346485344,-1.0,0,0
26578720_15,7,0,11,10.198039027185569,0.377552330493927,0.3090728521347046,0.2331018017475608,0.9467977285385132,0.10198039027185571,0.03787707353046571,0.14644660940672627,-1.0,0,0
26578720_15,8,1,12,11.0,0.18543795247872671,0.08922560513019562,1.0894061969128144,1.779517412185669,0.11,0.07256678097711033,0.12732200375003502,-1.0,0,0
26578720_15,9,1,17,11.40175425099138,0.2640261693912394,0.21201899647712708,0.6589063659464278,1.485514521598816,0.11401754250991379,0.05937430183769826,0.0,-1.0,0,0
26578720_15,10,1,15,11.661903789690601,0.39415621757507324,0.3198736310005188,0.4434298397338323,0.9590681195259094,0.116619037896906,0.2837678294799386,0.08397485283107814,-1.0,0,0
26578720_15,11,1,16,13.152946437965905,0.38619380071759224,0.33542993664741516,0.17689159964660095,1.0104520320892334,0.13152946437965904,0.00631462396874044,0.028595479208968284,-1.0,0,0
26578720_15,12,1,18,13.601470508735444,0.26028670370578766,0.15835055708885193,1.344556194456302,1.3911175727844238,0.13601470508735444,0.633651682601362,0.18377223398316206,-1.0,0,0
26578720_15,13,0,18,13.892443989449804,0.23190845300753912,0.09548327326774597,1.395630611720322,1.5092390775680542,0.13892443989449807,0.642751801778817,0.10471529247895256,-1.0,0,0
26578720_15,14,0,16,14.317821063276353,0.3540021162480116,0.32033848762512207,1.1854193838962508,1.0400865077972412,0.1431782106327635,1.002154665466246,0.0,-1.0,0,0
26578720_15,15,1,16,14.317821063276353,0.2645064638927579,0.14546605944633484,0.6736040376266537,1.3999987840652466,0.1431782106327635,0.003105039178608604,0.12732200375003502,-1.0,3,1
26578720_15,16,0,19,14.866068747318506,0.19104743356767453,0.07991508394479752,1.529923375923322,1.8025262355804443,0.14866068747318506,0.39123645286969255,0.1875,-1.0,0,0
26578720_15,17,1,20,16.278820596099706,0.34315133541822435,0.2585911452770233,0.34949461562949513,1.070338487625122,0.16278820596099705,0.008600192319744127,0.1077677297236319,-1.0,2,1
26578720_15,18,1,22,18.027756377319946,0.27846604314717377,0.1810070425271988,0.5474316871375446,1.3050285577774048,0.1802775637731995,0.03353008637797217,0.028595479208968284,-1.0,0,0
26578720_15,19,1,19,18.110770276274835,0.1974382431883561,0.14785775542259216,1.100481192523266,1.6912277936935425,0.18110770276274835,0.028145696066975145,0.2,-1.0,0,0
26578720_15,20,1,22,19.235384061671343,0.25681149620901456,0.18789026141166687,0.7385770020411957,1.4093965291976929,0.19235384061671346,0.009504628476754484,0.12732200375003502,-1.0,3,1
26578720_15,21,0,26,24.020824298928627,0.20537760853767395,0.11775484681129456,1.2326763417124411,1.6263275146484375,0.24020824298928628,0.032807250741384186,0.3333333333333333,-1.0,0,0
26578720_15,22,1,27,26.019223662515376,0.2061910637550884,0.08561283349990845,1.087887450599502,1.7992011308670044,0.2601922366251537,0.028494083107343804,0.0,-1.0,0,0
26878690_15,0,0,4,3.0,0.2968788743019104,0.27730777859687805,0.6686859411033754,1.1959338188171387,0.03,0.4427521222862367,0.0,-1.0,0,0
26878690_15,1,0,12,8.54400374531753,0.313123752673467,0.2687317430973053,0.4388989477450469,1.1854755878448486,0.0854400374531753,0.02153671304029653,0.1464466094067262,-1.0,0,0
26878690_15,2,1,19,18.973665961010276,0.14654333654202914,0.05755877494812012,1.7173340213418036,2.035083293914795,0.18973665961010278,0.41677813652883416,0.07573593128807152,-1.0,1,1
