image_id,query_index,distance_class,variant,mask,score,boundary,success,off_road_ratio,path_length,expanded_nodes,planning_time_ms,safe_success_0.01,safe_success_0.05,safe_success_0.10
10828720_15,30,medium,repaired+p+boundary_off,repaired,p,0,1,0.020765736534717694,1914.449060385287,78817,2115.667699999996,0,1,1
10828720_15,30,medium,repaired+p+boundary_on,repaired,p,1,1,0.014886731391585806,1920.9343417595258,80668,2058.9426000000017,0,1,1
10828720_15,30,medium,repaired+q+boundary_off,repaired,q,0,1,0.02009073233959824,1917.2774875100333,76396,1857.6524000000063,0,1,1
10828720_15,30,medium,repaired+q+boundary_on,repaired,q,1,1,0.01487710219922378,1922.3485553218989,78801,2100.5990999999967,0,1,1
10828720_15,31,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,31,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,31,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,31,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,31,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,31,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,31,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,31,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,32,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,32,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,32,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,32,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,32,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,32,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,32,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,32,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,33,long,original+p+boundary_off,original,p,0,1,0.059201141226818854,1582.0113267570468,46169,1133.0469000000107,0,0,1
10828720_15,33,long,original+p+boundary_on,original,p,1,1,0.012838801711840264,1582.0113267570468,49108,1306.0520000000083,0,1,1
10828720_15,33,long,original+q+boundary_off,original,q,0,1,0.06562054208273893,1582.8397538817933,48005,1217.4625999999903,0,0,1
10828720_15,33,long,original+q+boundary_on,original,q,1,1,0.01925820256776034,1582.839753881793,50474,1343.3009999999967,0,1,1
10828720_15,33,long,repaired+p+boundary_off,repaired,p,0,1,0.059201141226818854,1582.0113267570468,46246,1124.524699999995,0,0,1
10828720_15,33,long,repaired+p+boundary_on,repaired,p,1,1,0.012838801711840264,1582.0113267570468,50917,1299.911399999999,0,1,1
10828720_15,33,long,repaired+q+boundary_off,repaired,q,0,1,0.06562054208273893,1582.8397538817933,48196,1163.0990000000024,0,0,1
10828720_15,33,long,repaired+q+boundary_on,repaired,q,1,1,0.01925820256776034,1582.839753881793,52446,1353.7599,0,1,1
10828720_15,34,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,34,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,34,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,34,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,34,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,34,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,34,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,34,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,35,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,35,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,35,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,35,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,35,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,35,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,35,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,35,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,36,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,36,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,36,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,36,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,36,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,36,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,36,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,36,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,37,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,37,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,37,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,37,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,37,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,37,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,37,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,37,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,38,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,38,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,38,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,38,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,38,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,38,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,38,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,38,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,39,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,39,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,39,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,39,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
10828720_15,39,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
10828720_15,39,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
10828720_15,39,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
10828720_15,39,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,40,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,40,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,40,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,40,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,40,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,40,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,40,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,40,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,41,short,original+p+boundary_off,original,p,0,1,0.015025041736227096,640.6639969244297,13306,319.8863000000003,0,1,1
11128870_15,41,short,original+p+boundary_on,original,p,1,1,0.008319467554076532,646.8061325481608,15284,386.1664999999981,1,1,1
11128870_15,41,short,original+q+boundary_off,original,q,0,1,0.01331114808652245,641.8355697996835,13096,313.8523999999983,0,1,1
11128870_15,41,short,original+q+boundary_on,original,q,1,1,0.008319467554076532,646.8061325481608,15122,403.09710000000007,1,1,1
11128870_15,41,short,repaired+p+boundary_off,repaired,p,0,1,0.015025041736227096,640.6639969244297,13306,337.1034000000002,0,1,1
11128870_15,41,short,repaired+p+boundary_on,repaired,p,1,1,0.008319467554076532,646.8061325481608,15523,405.83540000000085,1,1,1
11128870_15,41,short,repaired+q+boundary_off,repaired,q,0,1,0.01331114808652245,641.8355697996835,13096,336.4885999999991,0,1,1
11128870_15,41,short,repaired+q+boundary_on,repaired,q,1,1,0.008319467554076532,646.8061325481608,15348,395.04670000000175,1,1,1
11128870_15,42,short,original+p+boundary_off,original,p,0,1,0.006369426751592355,177.53910524340094,2448,58.191099999998386,1,1,1
11128870_15,42,short,original+p+boundary_on,original,p,1,1,0.006369426751592355,179.19595949289334,3977,110.03749999999712,1,1,1
11128870_15,42,short,original+q+boundary_off,original,q,0,1,0.006369426751592355,177.53910524340097,2448,55.08040000000136,1,1,1
11128870_15,42,short,original+q+boundary_on,original,q,1,1,0.0,179.78174593052023,3946,100.52830000000057,1,1,1
11128870_15,42,short,repaired+p+boundary_off,repaired,p,0,1,0.006369426751592355,177.53910524340094,2448,63.16439999999801,1,1,1
11128870_15,42,short,repaired+p+boundary_on,repaired,p,1,1,0.006369426751592355,179.19595949289334,3977,107.63100000000136,1,1,1
11128870_15,42,short,repaired+q+boundary_off,repaired,q,0,1,0.006369426751592355,177.53910524340097,2448,63.37740000000025,1,1,1
11128870_15,42,short,repaired+q+boundary_on,repaired,q,1,1,0.0,179.78174593052023,3946,112.05409999999816,1,1,1
11128870_15,43,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,43,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,43,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,43,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,43,short,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,43,short,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,43,short,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,43,short,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,44,short,original+p+boundary_off,original,p,0,1,0.02088554720133673,1353.8153672641527,57699,1465.2683999999995,0,1,1
11128870_15,44,short,original+p+boundary_on,original,p,1,1,0.00918196994991649,1359.3717164502568,60363,1542.8920000000019,1,1,1
11128870_15,44,short,original+q+boundary_off,original,q,0,1,0.011666666666666714,1358.8864350760182,57221,1398.1104000000003,0,1,1
11128870_15,44,short,original+q+boundary_on,original,q,1,1,0.004163197335553703,1364.4427842621224,59877,1570.2881000000027,1,1,1
11128870_15,44,short,repaired+p+boundary_off,repaired,p,0,1,0.02088554720133673,1353.8153672641527,57728,1374.3508999999997,0,1,1
11128870_15,44,short,repaired+p+boundary_on,repaired,p,1,1,0.00918196994991649,1359.3717164502568,63965,1607.6854999999987,1,1,1
11128870_15,44,short,repaired+q+boundary_off,repaired,q,0,1,0.011666666666666714,1358.8864350760182,57256,1382.2867000000017,0,1,1
11128870_15,44,short,repaired+q+boundary_on,repaired,q,1,1,0.004163197335553703,1364.4427842621224,63395,1627.9484999999986,1,1,1
11128870_15,45,short,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,45,short,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,45,short,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,45,short,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,45,short,repaired+p+boundary_off,repaired,p,0,1,0.01005025125628145,502.2102448427679,9556,217.98259999999914,0,1,1
11128870_15,45,short,repaired+p+boundary_on,repaired,p,1,1,0.004987531172069848,505.624458405141,10539,261.09459999999984,1,1,1
11128870_15,45,short,repaired+q+boundary_off,repaired,q,0,1,0.032745591939546626,501.624458405141,9513,223.99229999999903,0,1,1
11128870_15,45,short,repaired+q+boundary_on,repaired,q,1,1,0.007499999999999951,505.0386719675141,10680,269.9418999999992,1,1,1
11128870_15,46,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,46,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,46,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,46,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,46,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,46,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,46,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,46,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,47,medium,original+p+boundary_off,original,p,0,1,0.17325428194993409,1863.2825381439168,70652,1740.6136999999972,0,0,0
11128870_15,47,medium,original+p+boundary_on,original,p,1,1,0.16162943495400783,1867.2825381439168,75580,1997.8747999999982,0,0,0
11128870_15,47,medium,original+q+boundary_off,original,q,0,1,0.17105263157894735,1866.110965268663,69659,1736.6025000000036,0,0,0
11128870_15,47,medium,original+q+boundary_on,original,q,1,1,0.15944881889763785,1870.1109652686632,75135,2033.7412999999956,0,0,0
11128870_15,47,medium,repaired+p+boundary_off,repaired,p,0,1,0.17325428194993409,1863.2825381439168,70652,1721.533799999996,0,0,0
11128870_15,47,medium,repaired+p+boundary_on,repaired,p,1,1,0.16162943495400783,1867.2825381439168,75580,1940.7858000000006,0,0,0
11128870_15,47,medium,repaired+q+boundary_off,repaired,q,0,1,0.17105263157894735,1866.110965268663,69659,1753.2883000000013,0,0,0
11128870_15,47,medium,repaired+q+boundary_on,repaired,q,1,1,0.15944881889763785,1870.1109652686632,75135,1980.044300000003,0,0,0
11128870_15,48,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,48,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,48,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,48,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,48,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,48,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,48,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,48,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,49,medium,original+p+boundary_off,original,p,0,1,0.358814352574103,1435.5016587651683,53101,1276.4012999999964,0,0,0
11128870_15,49,medium,original+p+boundary_on,original,p,1,1,0.3470817120622568,1445.5432893255108,69303,1786.8268,0,0,0
11128870_15,49,medium,original+q+boundary_off,original,q,0,1,0.3652647975077882,1441.643794388899,52260,1335.9233000000045,0,0,0
11128870_15,49,medium,original+q+boundary_on,original,q,1,1,0.34498834498834496,1448.371716450257,68615,1790.2586000000015,0,0,0
11128870_15,49,medium,repaired+p+boundary_off,repaired,p,0,1,0.358814352574103,1435.5016587651683,53245,1298.020700000002,0,0,0
11128870_15,49,medium,repaired+p+boundary_on,repaired,p,1,1,0.3470817120622568,1445.5432893255108,69730,1779.6160999999984,0,0,0
11128870_15,49,medium,repaired+q+boundary_off,repaired,q,0,1,0.3652647975077882,1441.643794388899,52391,1287.4185999999952,0,0,0
11128870_15,49,medium,repaired+q+boundary_on,repaired,q,1,1,0.34498834498834496,1448.371716450257,68984,1889.9806000000012,0,0,0
11128870_15,50,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,50,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,50,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,50,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,50,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,50,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,50,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,50,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,51,medium,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,51,medium,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,51,medium,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,51,medium,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,51,medium,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,51,medium,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,51,medium,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,51,medium,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,52,medium,original+p+boundary_off,original,p,0,1,0.019721577726218076,1006.38896039296,25906,727.4913999999981,0,1,1
11128870_15,52,medium,original+p+boundary_on,original,p,1,1,0.01041666666666663,1009.2173875177062,39493,1060.9287999999992,0,1,1
11128870_15,52,medium,original+q+boundary_off,original,q,0,1,0.004618937644341847,1013.7026688919449,26241,636.743800000005,1,1,1
11128870_15,52,medium,original+q+boundary_on,original,q,1,1,0.0011534025374856371,1014.2884553295718,39504,969.7255000000027,1,1,1
11128870_15,52,medium,repaired+p+boundary_off,repaired,p,0,1,0.019721577726218076,1006.38896039296,25906,623.5995000000046,0,1,1
11128870_15,52,medium,repaired+p+boundary_on,repaired,p,1,1,0.01041666666666663,1009.2173875177062,39493,1010.3898999999927,0,1,1
11128870_15,52,medium,repaired+q+boundary_off,repaired,q,0,1,0.004618937644341847,1013.7026688919449,26241,657.8784999999954,1,1,1
11128870_15,52,medium,repaired+q+boundary_on,repaired,q,1,1,0.0011534025374856371,1014.2884553295718,39504,1010.0853000000001,1,1,1
11128870_15,53,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,53,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,53,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,53,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,53,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,53,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,53,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,53,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,54,long,original+p+boundary_off,original,p,0,1,0.14337287261474985,2174.1017305526643,93525,2397.3242,0,0,0
11128870_15,54,long,original+p+boundary_on,original,p,1,1,0.13086038124678,2181.9007204258874,113855,3071.23,0,0,0
11128870_15,54,long,original+q+boundary_off,original,q,0,1,0.13807315816589383,2175.273303427918,91744,2250.9832000000074,0,0,0
11128870_15,54,long,original+q+boundary_on,original,q,1,1,0.12918167781780754,2183.9007204258874,112214,2952.783999999994,0,0,0
11128870_15,54,long,repaired+p+boundary_off,repaired,p,0,1,0.14337287261474985,2174.1017305526643,94307,2356.258099999991,0,0,0
11128870_15,54,long,repaired+p+boundary_on,repaired,p,1,1,0.13086038124678,2181.9007204258874,117042,3124.725499999997,0,0,0
11128870_15,54,long,repaired+q+boundary_off,repaired,q,0,1,0.13807315816589383,2175.273303427918,92338,2328.0403999999917,0,0,0
11128870_15,54,long,repaired+q+boundary_on,repaired,q,1,1,0.12918167781780754,2183.9007204258874,114409,3085.923799999989,0,0,0
11128870_15,55,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,55,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,55,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,55,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,55,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,55,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,55,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,55,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,56,long,original+p+boundary_off,original,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,56,long,original+p+boundary_on,original,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,56,long,original+q+boundary_off,original,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,56,long,original+q+boundary_on,original,q,1,0,nan,nan,0,0.0,0,0,0
11128870_15,56,long,repaired+p+boundary_off,repaired,p,0,0,nan,nan,0,0.0,0,0,0
11128870_15,56,long,repaired+p+boundary_on,repaired,p,1,0,nan,nan,0,0.0,0,0,0
11128870_15,56,long,repaired+q+boundary_off,repaired,q,0,0,nan,nan,0,0.0,0,0,0
11128870_15,56,long,repaired+q+boundary_on,repaired,q,1,0,nan,nan,0,0.0,0,0,0
