method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,40,11128870_15
Binary-mask A*,1,634.1787155501911,9853,67.63329999999712,0.5647058823529412,0.43529411764705883,nan,nan,nan,-0.011181990566902913,41,11128870_15
Soft-probability A*,1,638.6639969244297,13477,96.39959999999803,0.983249581239531,0.01675041876046901,nan,nan,nan,-0.004188493479296879,41,11128870_15
Clearance-aware A*,1,645.634559672907,15553,112.6088999999979,0.989983305509182,0.01001669449081799,nan,nan,nan,0.006680080019890977,41,11128870_15
URA-style A*,1,647.7350647362953,12803,92.985199999994,0.9933774834437086,0.0066225165562914245,nan,nan,nan,0.009955209229772718,41,11128870_15
GT Oracle A*,1,641.3502884254449,9587,64.56670000000031,1.0,0.0,nan,nan,nan,0.0,41,11128870_15
Topology+Risk A*,1,646.8061325481608,15347,111.9230999999985,0.9916805324459235,0.008319467554076532,nan,nan,nan,0.00850680855872125,41,11128870_15
Binary-mask A*,1,176.95331880577402,1817,11.859499999999912,0.8012820512820513,0.19871794871794868,nan,nan,nan,-0.0065772552291666715,42,11128870_15
Soft-probability A*,1,177.53910524340094,2417,15.99339999999927,0.9936305732484076,0.006369426751592355,nan,nan,nan,-0.003288627614583176,42,11128870_15
Clearance-aware A*,1,179.19595949289334,4008,27.266099999998517,0.9936305732484076,0.006369426751592355,nan,nan,nan,0.0060130159336939685,42,11128870_15
URA-style A*,1,179.78174593052023,2924,19.81940000000293,1.0,0.0,nan,nan,nan,0.009301643548277304,42,11128870_15
GT Oracle A*,1,178.1248916810278,1568,10.454799999997988,1.0,0.0,nan,nan,nan,0.0,42,11128870_15
Topology+Risk A*,1,179.78174593052023,3946,26.548800000000483,1.0,0.0,nan,nan,nan,0.009301643548277304,42,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,11128870_15
GT Oracle A*,1,613.7817459305209,10874,71.85099999999522,1.0,0.0,nan,nan,nan,0.0,43,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,43,11128870_15
Binary-mask A*,1,1346.9869401394062,44466,299.9589,0.3610411418975651,0.6389588581024349,nan,nan,nan,2.9295760527820884,44,11128870_15
Soft-probability A*,1,1350.4011537017795,58718,407.88779999999747,0.966499162479062,0.03350083752093802,nan,nan,nan,2.9395363660219465,44,11128870_15
Clearance-aware A*,1,1358.78593001263,61019,419.0301000000005,0.9899749373433584,0.010025062656641603,nan,nan,nan,2.9639973427524575,44,11128870_15
URA-style A*,1,1362.5432893255106,55104,396.24519999999563,0.9950083194675541,0.004991680532445919,nan,nan,nan,2.974958717905854,44,11128870_15
GT Oracle A*,1,342.7817459305202,4584,30.25130000000331,1.0,0.0,nan,nan,nan,0.0,44,11128870_15
Topology+Risk A*,1,1364.4427842621224,63395,457.0168999999993,0.9958368026644463,0.004163197335553703,nan,nan,nan,2.98050013007019,44,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,45,11128870_15
GT Oracle A*,1,502.21024484276785,9100,62.26639999999861,1.0,0.0,nan,nan,nan,0.0,45,11128870_15
Topology+Risk A*,1,505.0386719675141,10680,71.63080000000122,0.9925,0.007499999999999951,nan,nan,nan,0.005631958236200049,45,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,11128870_15
GT Oracle A*,1,1451.647978471009,20879,138.81190000000032,1.0,0.0,nan,nan,nan,0.0,46,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,46,11128870_15
Binary-mask A*,1,1855.2825381439168,54290,374.52769999999447,0.5132450331125827,0.48675496688741726,nan,nan,nan,-0.016292551239622238,47,11128870_15
Soft-probability A*,1,1859.0398974567975,71593,512.005600000002,0.8191419141914191,0.18085808580858087,nan,nan,nan,-0.014300325113542468,47,11128870_15
Clearance-aware A*,1,1866.69675170629,76207,532.1922999999983,0.8481262327416174,0.15187376725838264,nan,nan,nan,-0.010240509746103282,47,11128870_15
URA-style A*,1,1870.3536059557823,70380,503.6167999999961,0.8292843072882469,0.17071569271175313,nan,nan,nan,-0.008301573389889006,47,11128870_15
GT Oracle A*,1,1886.0104602052747,88559,613.8012999999987,1.0,0.0,nan,nan,nan,0.0,47,11128870_15
Topology+Risk A*,1,1870.1109652686632,75135,603.5376000000028,0.8405511811023622,0.15944881889763785,nan,nan,nan,-0.008430226275034024,47,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,11128870_15
GT Oracle A*,1,1731.3199846221491,61445,431.4237000000034,1.0,0.0,nan,nan,nan,0.0,48,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,48,11128870_15
Binary-mask A*,1,1424.1879502661832,35747,246.52840000000253,0.39481946624803765,0.6051805337519623,nan,nan,nan,-0.013311062822917922,49,11128870_15
Soft-probability A*,1,1430.087445202795,53650,380.6786000000031,0.6288175411119812,0.3711824588880188,nan,nan,nan,-0.009223844989204982,49,11128870_15
Clearance-aware A*,1,1441.3006486383917,70053,494.5760999999962,0.6645865834633385,0.33541341653666146,nan,nan,nan,-0.001455246906240184,49,11128870_15
URA-style A*,1,1448.7148622007646,53539,387.20110000000574,0.6423584173778123,0.3576415826221877,nan,nan,nan,0.0036813802492517015,49,11128870_15
GT Oracle A*,1,1443.4011537017798,41757,282.0083000000011,1.0,0.0,nan,nan,nan,0.0,49,11128870_15
Topology+Risk A*,1,1448.371716450257,68983,486.7774999999952,0.655011655011655,0.34498834498834496,nan,nan,nan,0.0034436460963950723,49,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,11128870_15
GT Oracle A*,1,1411.7413408594596,27378,210.14499999999714,1.0,0.0,nan,nan,nan,0.0,50,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,50,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,11128870_15
GT Oracle A*,1,959.0731598529201,18445,121.99259999999867,1.0,0.0,nan,nan,nan,0.0,51,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,51,11128870_15
Binary-mask A*,1,1000.38896039296,20739,147.1280999999962,0.19742990654205608,0.802570093457944,nan,nan,nan,-0.01266108071454906,52,11128870_15
Soft-probability A*,1,1003.5605332682139,26284,188.9856000000023,0.9651162790697675,0.03488372093023251,nan,nan,nan,-0.009530880903209487,52,11128870_15
Clearance-aware A*,1,1009.2173875177062,39951,274.331200000006,0.9895833333333334,0.01041666666666663,nan,nan,nan,-0.003947820131472131,52,11128870_15
URA-style A*,1,1014.2884553295718,25071,190.91550000000268,0.9965397923875432,0.0034602076124568004,nan,nan,nan,0.0010570957674636383,52,11128870_15
GT Oracle A*,1,1013.2173875177062,17615,124.05389999999983,1.0,0.0,nan,nan,nan,0.0,52,11128870_15
Topology+Risk A*,1,1014.2884553295718,39504,280.9173999999999,0.9988465974625144,0.0011534025374856371,nan,nan,nan,0.0010570957674636383,52,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,53,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,53,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,53,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,53,11128870_15
GT Oracle A*,1,1938.7850634608578,72282,497.67820000000285,1.0,0.0,nan,nan,nan,0.0,53,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,53,11128870_15
Binary-mask A*,1,2162.4448763031714,76179,548.2349999999983,0.3556246759979264,0.6443753240020735,nan,nan,nan,-0.014119788799274113,54,11128870_15
Soft-probability A*,1,2167.273303427918,96029,705.1176000000012,0.8484221417485773,0.15157785825142267,nan,nan,nan,-0.011918460661074128,54,11128870_15
Clearance-aware A*,1,2177.6580797387683,116035,826.0554000000013,0.8792569659442725,0.1207430340557275,nan,nan,nan,-0.007183937448572189,54,11128870_15
URA-style A*,1,2184.001225489275,90825,662.7776999999994,0.8638232271325796,0.13617677286742036,nan,nan,nan,-0.0042920339643652905,54,11128870_15
GT Oracle A*,1,2193.415439051648,109505,747.7471999999991,1.0,0.0,nan,nan,nan,0.0,54,11128870_15
Topology+Risk A*,1,2183.9007204258874,114409,836.275999999998,0.8708183221821925,0.12918167781780754,nan,nan,nan,-0.004337855226310555,54,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,55,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,55,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,55,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,55,11128870_15
GT Oracle A*,1,2186.8632739476557,117063,840.5583000000049,1.0,0.0,nan,nan,nan,0.0,55,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,55,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,56,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,56,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,56,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,56,11128870_15
GT Oracle A*,1,2245.5272708720736,101139,700.2807000000075,1.0,0.0,nan,nan,nan,0.0,56,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,56,11128870_15
Binary-mask A*,1,2123.3678913056506,66512,458.92890000000364,0.2756788665879575,0.7243211334120425,nan,nan,nan,-0.008901568808158669,57,11128870_15
Soft-probability A*,1,2129.125250618532,85949,641.348899999997,0.8447971781305115,0.15520282186948853,nan,nan,nan,-0.006214276697277312,57,11128870_15
Clearance-aware A*,1,2136.438959117516,118197,859.5150999999959,0.8668621700879765,0.1331378299120235,nan,nan,nan,-0.0028005465334100025,57,11128870_15
URA-style A*,1,2139.0247455551425,90107,662.6355000000075,0.8454332552693209,0.1545667447306791,nan,nan,nan,-0.0015936106594041596,57,11128870_15
GT Oracle A*,1,2142.438959117515,69878,480.4222000000067,1.0,0.0,nan,nan,nan,0.0,57,11128870_15
Topology+Risk A*,1,2140.0958133670083,123041,889.1091999999929,0.8547158758055068,0.1452841241944932,nan,nan,nan,-0.0010936814514761356,57,11128870_15
Binary-mask A*,1,2154.1849916733486,71725,502.4304000000086,0.50498687664042,0.49501312335958003,nan,nan,nan,-0.012630438205496388,58,11128870_15
Soft-probability A*,1,2159.5992052357224,97355,691.7516999999975,0.849738219895288,0.15026178010471203,nan,nan,nan,-0.010148836257099988,58,11128870_15
Clearance-aware A*,1,2169.7413408594525,112577,813.0977000000001,0.8810020876826722,0.11899791231732781,nan,nan,nan,-0.005500193710071532,58,11128870_15
URA-style A*,1,2174.08448660996,95642,684.3404000000106,0.8626430801248699,0.1373569198751301,nan,nan,nan,-0.003509515131832425,58,11128870_15
GT Oracle A*,1,2181.7413408594507,71726,507.9441000000031,1.0,0.0,nan,nan,nan,0.0,58,11128870_15
Topology+Risk A*,1,2174.812408671318,116042,812.6380000000069,0.8707660239708181,0.12923397602918185,nan,nan,nan,-0.0031758724365572,58,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,59,11128870_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,59,11128870_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,59,11128870_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,59,11128870_15
GT Oracle A*,1,1869.774962193092,75273,512.7590000000026,1.0,0.0,nan,nan,nan,0.0,59,11128870_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,59,11128870_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,60,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,60,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,60,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,60,11278840_15
GT Oracle A*,1,146.6223663640861,1486,10.043400000000702,1.0,0.0,nan,nan,nan,0.0,60,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,60,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,61,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,61,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,61,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,61,11278840_15
GT Oracle A*,1,456.2375900532366,10873,85.9623000000056,1.0,0.0,nan,nan,nan,0.0,61,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,61,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,62,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,62,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,62,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,62,11278840_15
GT Oracle A*,1,2416.5251788309843,42711,285.09240000001057,1.0,0.0,nan,nan,nan,0.0,62,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,62,11278840_15
Binary-mask A*,1,165.84062043356593,2175,16.098900000002914,0.5844155844155844,0.4155844155844156,nan,nan,nan,-0.007014894254382239,63,11278840_15
Soft-probability A*,1,165.84062043356602,3517,25.934399999997026,0.987012987012987,0.012987012987012991,nan,nan,nan,-0.007014894254381728,63,11278840_15
Clearance-aware A*,1,165.84062043356602,4206,30.790700000011384,0.987012987012987,0.012987012987012991,nan,nan,nan,-0.007014894254381728,63,11278840_15
URA-style A*,1,167.01219330881983,5055,34.22109999999634,1.0,0.0,nan,nan,nan,5.105323545661696e-16,63,11278840_15
GT Oracle A*,1,167.01219330881975,2195,14.172099999996135,1.0,0.0,nan,nan,nan,0.0,63,11278840_15
Topology+Risk A*,1,167.0121933088198,4798,32.32389999999441,1.0,0.0,nan,nan,nan,3.4035490304411307e-16,63,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,64,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,64,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,64,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,64,11278840_15
GT Oracle A*,1,644.0538238691626,13918,91.72329999999818,1.0,0.0,nan,nan,nan,0.0,64,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,64,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,65,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,65,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,65,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,65,11278840_15
GT Oracle A*,1,685.7371567773492,12278,79.47210000000382,1.0,0.0,nan,nan,nan,0.0,65,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,65,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,66,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,66,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,66,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,66,11278840_15
GT Oracle A*,1,1618.0499987245626,85351,594.846000000004,1.0,0.0,nan,nan,nan,0.0,66,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,66,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,67,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,67,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,67,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,67,11278840_15
GT Oracle A*,1,1345.9898987322347,46348,313.3298999999994,1.0,0.0,nan,nan,nan,0.0,67,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,67,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,68,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,68,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,68,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,68,11278840_15
GT Oracle A*,1,1405.6601717798287,32799,223.4110000000129,1.0,0.0,nan,nan,nan,0.0,68,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,68,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,69,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,69,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,69,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,69,11278840_15
GT Oracle A*,1,961.7401153701779,17782,121.8355000000031,1.0,0.0,nan,nan,nan,0.0,69,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,69,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,70,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,70,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,70,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,70,11278840_15
GT Oracle A*,1,2592.673231640388,195918,1427.2768999999953,1.0,0.0,nan,nan,nan,0.0,70,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,70,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,71,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,71,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,71,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,71,11278840_15
GT Oracle A*,1,2572.459161653042,145513,1007.4422999999939,1.0,0.0,nan,nan,nan,0.0,71,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,71,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,72,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,72,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,72,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,72,11278840_15
GT Oracle A*,1,1519.9158723275418,85969,581.8972000000002,1.0,0.0,nan,nan,nan,0.0,72,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,72,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,73,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,73,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,73,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,73,11278840_15
GT Oracle A*,1,2404.124025129209,175877,1240.960600000008,1.0,0.0,nan,nan,nan,0.0,73,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,73,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,74,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,74,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,74,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,74,11278840_15
GT Oracle A*,1,2522.2783540617966,67539,455.419500000005,1.0,0.0,nan,nan,nan,0.0,74,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,74,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,75,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,75,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,75,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,75,11278840_15
GT Oracle A*,1,2620.025612106885,97711,686.717999999999,1.0,0.0,nan,nan,nan,0.0,75,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,75,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,76,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,76,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,76,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,76,11278840_15
GT Oracle A*,1,1758.5525240415031,76978,532.3216000000031,1.0,0.0,nan,nan,nan,0.0,76,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,76,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,77,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,77,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,77,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,77,11278840_15
GT Oracle A*,1,2402.07229330112,108264,745.4931999999985,1.0,0.0,nan,nan,nan,0.0,77,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,77,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,78,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,78,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,78,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,78,11278840_15
GT Oracle A*,1,2046.9230150024791,105142,738.1453999999934,1.0,0.0,nan,nan,nan,0.0,78,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,78,11278840_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,79,11278840_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,79,11278840_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,79,11278840_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,79,11278840_15
GT Oracle A*,1,2550.79812332144,120001,829.3039999999934,1.0,0.0,nan,nan,nan,0.0,79,11278840_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,79,11278840_15
Binary-mask A*,1,64.48528137423855,479,3.797500000004561,1.0,0.0,nan,nan,nan,0.0,80,11728825_15
Soft-probability A*,1,64.48528137423855,516,3.877799999997933,1.0,0.0,nan,nan,nan,0.0,80,11728825_15
Clearance-aware A*,1,65.31370849898475,905,5.950999999996043,1.0,0.0,nan,nan,nan,0.012846762968101895,80,11728825_15
URA-style A*,1,64.48528137423855,683,4.59309999999391,1.0,0.0,nan,nan,nan,0.0,80,11728825_15
GT Oracle A*,1,64.48528137423855,432,2.8683999999969956,1.0,0.0,nan,nan,nan,0.0,80,11728825_15
Topology+Risk A*,1,65.31370849898475,876,6.294500000009862,1.0,0.0,nan,nan,nan,0.012846762968101895,80,11728825_15
Binary-mask A*,1,1010.6194077712586,21130,146.64040000000966,0.44241733181299886,0.5575826681870011,nan,nan,nan,-0.011871912570574303,81,11728825_15
Soft-probability A*,1,1015.6904755831242,27823,190.7496999999978,0.9590909090909091,0.040909090909090895,nan,nan,nan,-0.006913701299711916,81,11728825_15
